09.04.2026                                                                                                 Salida dinámica de lista                                                                                                                                                       1


	Objeto	Tipo objeto	Denomin.	Clase	Status	ESPECIE	Clase	Tipo de madera	Familia	Calidad	Terminación	Estado Humedad	Grado	Espesor Comercial	Ancho comercial	Largo Comercial	Espesor Nominal	Ancho Nominal	Largo Nominal	Espesor	  Ancho	    Largo

	1204168	Mat	PPCMC1CRGVESD 0x0x0	PM_ASERRADERO2	1	P	P	C	MC	1C	RG	VE	SD
	1204169	Mat	PPCMC2CRGVESD 0x0x0	PM_ASERRADERO2	1	P	P	C	MC	2C	RG	VE	SD
	1205898	Mat	PPCMASPRGSESD 26x118xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	26	118		         26,000	      118,000		 26,000	118,000
	1205899	Mat	PPCMCSPRGVESD 55x118xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	55	118		         55,000	      118,000		 55,000	118,000
	1205900	Mat	PPCMCSPRGVESD 84x118xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	84	118		         84,000	      118,000		 84,000	118,000
	1205901	Mat	PPLMUPRRGSESD 26x157xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	26	157		         26,000	      157,000		 26,000	157,000
	1205902	Mat	PPLMUPRRGVESD 38x77xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	38	77		         38,000	       77,000		 38,000	 77,000
	1205903	Mat	PPLMUPRRGVESD 38x95xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	38	95		         38,000	       95,000		 38,000	 95,000
	1205904	Mat	PPLMUPRRGVESD 38x98xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	38	98		         38,000	       98,000		 38,000	 98,000
	1205905	Mat	PPLMUPRRGVESD 38x104xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	38	104		         38,000	      104,000		 38,000	104,000
	1205906	Mat	PPLMUPRRGVESD 38x129xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	38	129		         38,000	      129,000		 38,000	129,000
	1205907	Mat	PPCMAPRRGVESD 50x129xRL	PM_ASERRADERO2	1	P	P	C	MA	PR	RG	VE	SD	50	129		         50,000	      129,000		 50,000	129,000
	1205908	Mat	PPCMAPRRGSESD 50x129xRL	PM_ASERRADERO2	1	P	P	C	MA	PR	RG	SE	SD	50	129		         50,000	      129,000		 50,000	129,000
	1205911	Mat	PPCMCSPRGVESD 50x200xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	50	200		         50,000	      200,000		 50,000	200,000
	1205912	Mat	PPCMASPRGVESD 75x202xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	75	202		         75,000	      202,000		 75,000	202,000
	1205913	Mat	PPLMUPRRGVESD 38x148xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	38	148		         38,000	      148,000		 38,000	148,000
	1205914	Mat	PPLMUPRRGVESD 38x150xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	38	150		         38,000	      150,000		 38,000	150,000
	1205915	Mat	PPLMUPRRGVESD 38x194xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	38	194		         38,000	      194,000		 38,000	194,000
	1205916	Mat	PPLMUPRRGVESD 38x202xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	38	202		         38,000	      202,000		 38,000	202,000
	1205917	Mat	PPLMUPRRGVESD 33x77xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	33	77		         33,000	       77,000		 33,000	 77,000
	1205918	Mat	PPLMUPRRGSESD 38x77xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	38	77		         38,000	       77,000		 38,000	 77,000
	1205919	Mat	PPLMUPRRGSESD 38x95xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	38	95		         38,000	       95,000		 38,000	 95,000
	1205920	Mat	PPLMUPRRGSESD 38x98xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	38	98		         38,000	       98,000		 38,000	 98,000
	1205921	Mat	PPLMUPRRGSESD 38x104xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	38	104		         38,000	      104,000		 38,000	104,000
	1205922	Mat	PPLMUPRRGSESD 38x129xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	38	129		         38,000	      129,000		 38,000	129,000
	1205923	Mat	PPLMUPRRGSESD 38x148xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	38	148		         38,000	      148,000		 38,000	148,000
	1205924	Mat	PPLMUPRRGSESD 38x150xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	38	150		         38,000	      150,000		 38,000	150,000
	1205925	Mat	PPLMUPRRGSESD 38x194xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	38	194		         38,000	      194,000		 38,000	194,000
	1205926	Mat	PPLMUPRRGSESD 38x202xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	38	202		         38,000	      202,000		 38,000	202,000
	1205927	Mat	PPLMUPRRGSESD 33x77xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	33	77		         33,000	       77,000		 33,000	 77,000
	1205928	Mat	PPCMASPRGVESD 26x155x3660	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	26	155	3660	         26,000	      155,000	    3.660,000	 26,000	155,000	3.660,000
	1205929	Mat	PPCMASPRGVESD 28x104x3660	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	28	104	3660	         28,000	      104,000		 28,000	104,000
	1205930	Mat	PPCMASPRGVESD 28x129x3660	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	28	129	3660	         28,000	      129,000		 28,000	129,000
	1205931	Mat	PPCMASPRGVESD 40x129x3660	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	40	129	3660	         40,000	      129,000		 40,000	129,000
	1205932	Mat	PPCMASPRGVESD 26x155x3050	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	26	155	3050	         26,000	      155,000	    3.050,000	 26,000	155,000	3.050,000
	1205933	Mat	PPCMASPRGVESD 28x104x3050	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	28	104	3050	         28,000	      104,000		 28,000	104,000
	1205934	Mat	PPCMASPRGVESD 28x129x3050	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	28	129	3050	         28,000	      129,000		 28,000	129,000
	1205935	Mat	PPCMASPRGVESD 40x129x3050	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	40	129	3050	         40,000	      129,000		 40,000	129,000
	1205936	Mat	PPCMASPRGSESD 26x155x3660	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	26	155	3660	         26,000	      155,000		 26,000	155,000
	1205937	Mat	PPCMASPRGSESD 28x104x3660	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	28	104	3660	         28,000	      104,000		 28,000	104,000
	1205938	Mat	PPCMASPRGSESD 28x129x3660	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	28	129	3660	         28,000	      129,000		 28,000	129,000
	1205939	Mat	PPCMASPRGSESD 40x129x3660	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	40	129	3660	         40,000	      129,000		 40,000	129,000
	1205940	Mat	PPCMASPRGSESD 26x155x3050	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	26	155	3050	         26,000	      155,000		 26,000	155,000
	1205941	Mat	PPCMASPRGSESD 28x104x3050	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	28	104	3050	         28,000	      104,000		 28,000	104,000
	1205942	Mat	PPCMASPRGSESD 28x129x3050	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	28	129	3050	         28,000	      129,000		 28,000	129,000
	1205943	Mat	PPCMASPRGSESD 40x129x3050	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	40	129	3050	         40,000	      129,000		 40,000	129,000
	1205944	Mat	PPCMASPRGSESD 75x202xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	75	202		         75,000	      202,000		 75,000	202,000
	1205948	Mat	PPCMASPRGVESD 39x259xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	39	259		         39,000	      259,000		 39,000	259,000
	1205949	Mat	PPCMASPRGSESD 39x259xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	39	259		         39,000	      259,000		 39,000	259,000
	1205950	Mat	PPCMCSPRGVESD 82x259xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	82	259		         82,000	      259,000		 82,000	259,000
	1205951	Mat	PPCMASPRGVESD 26x155x4270	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	26	155	4270	         26,000	      155,000	    4.270,000	 26,000	155,000	4.270,000
	1205952	Mat	PPCMASPRGVESD 28x104x4270	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	28	104	4270	         28,000	      104,000		 28,000	104,000
	1205953	Mat	PPCMASPRGVESD 28x129x4270	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	28	129	4270	         28,000	      129,000		 28,000	129,000
	1205954	Mat	PPCMASPRGVESD 40x129x4270	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	40	129	4270	         40,000	      129,000		 40,000	129,000
	1205955	Mat	PPCMASPRGVESD 26x155x2440	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	26	155	2440	         26,000	      155,000	    2.440,000	 26,000	155,000	2.440,000
	1205956	Mat	PPCMASPRGVESD 28x104x2440	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	28	104	2440	         28,000	      104,000		 28,000	104,000
	1205957	Mat	PPCMASPRGVESD 28x129x2440	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	28	129	2440	         28,000	      129,000		 28,000	129,000
	1205958	Mat	PPCMASPRGVESD 40x129x2440	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	40	129	2440	         40,000	      129,000	    2.440,000	 40,000	129,000	2.440,000
	1205959	Mat	PPCMCSPRGVESD 84x263xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	84	263		         84,000	      263,000		 84,000	263,000
	1205960	Mat	PPCMCSPRGVESD 23x262xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	23	262		         23,000	      262,000		 23,000	262,000
	1205961	Mat	PPCMASPRGVESD 82x150xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	82	150		         82,000	      150,000		 82,000	150,000
	1205962	Mat	PPCMASPRGSESD 82x150xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	82	150		         82,000	      150,000		 82,000	150,000
	1205963	Mat	PPLMPMBRGVESD 38x118xRL	PM_ASERRADERO2	1	P	P	L	MP	MB	RG	VE	SD	38	118		         38,000	      118,000		 38,000	118,000
	1205964	Mat	PPLMPMBRGVESD 38x121xRL	PM_ASERRADERO2	1	P	P	L	MP	MB	RG	VE	SD	38	121		         38,000	      121,000		 38,000	121,000
	1205965	Mat	PPLMPMBRGSESD 38x121xRL	PM_ASERRADERO2	1	P	P	L	MP	MB	RG	SE	SD	38	121		         38,000	      121,000		 38,000	121,000
	1205966	Mat	PPCMASPRGSESD 26x155x4270	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	26	155	4270	         26,000	      155,000		 26,000	155,000
	1205968	Mat	PPCMASPRGSESD 28x104x4270	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	28	104	4270	         28,000	      104,000		 28,000	104,000
	1205969	Mat	PPCMASPRGSESD 28x129x4270	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	28	129	4270	         28,000	      129,000		 28,000	129,000
	1205970	Mat	PPCMASPRGSESD 40x129x4270	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	40	129	4270	         40,000	      129,000		 40,000	129,000
	1205971	Mat	PPCMASPRGSESD 26x155x2440	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	26	155	2440	         26,000	      155,000		 26,000	155,000
	1205972	Mat	PPCMASPRGSESD 28x104x2440	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	28	104	2440	         28,000	      104,000		 28,000	104,000
	1205973	Mat	PPCMASPRGSESD 28x129x2440	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	28	129	2440	         28,000	      129,000		 28,000	129,000
	1205974	Mat	PPCMASPRGSESD 40x129x2440	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	40	129	2440	         40,000	      129,000		 40,000	129,000
	1205976	Mat	PPLMUPRRGVESD 23x155xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	23	155		         23,000	      155,000		 23,000	155,000
	1205977	Mat	PPLMUPRRGVESD 26x155xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	26	155		         26,000	      155,000		 26,000	155,000
	1205978	Mat	PPLMUPRRGVESD 38x155xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	38	155		         38,000	      155,000		 38,000	155,000
	1205979	Mat	PPLMUPRRGSESD 23x155xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	23	155		         23,000	      155,000		 23,000	155,000
	1205980	Mat	PPLMUPRRGSESD 26x155xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	26	155		         26,000	      155,000		 26,000	155,000
	1205981	Mat	PPLMUPRRGSESD 38x155xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	38	155		         38,000	      155,000		 38,000	155,000
	1205982	Mat	PPCMASPRGVESD 70x70xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	70	70		         70,000	       70,000		 70,000	 70,000
	1205983	Mat	PPCMASPRGSESD 70x70xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	70	70		         70,000	       70,000		 70,000	 70,000
	1205984	Mat	PPCMCPRRGVESD 104x221xRL	PM_ASERRADERO2	1	P	P	C	MC	PR	RG	VE	SD	104	221		        104,000	      221,000		104,000	221,000
	1205985	Mat	PPCMCPRRGVESD 104x247xRL	PM_ASERRADERO2	1	P	P	C	MC	PR	RG	VE	SD	104	247		        104,000	      247,000		104,000	247,000
	1205986	Mat	PPCMCSPRGVESD 75x195xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	75	195		         75,000	      195,000		 75,000	195,000
	1205987	Mat	PPCMCSPRGVESD 49x195xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	49	195		         49,000	      195,000		 49,000	195,000
	1205988	Mat	 PPLMLPRRGVESD 38x256xRL	PM_ASERRADERO2	1	P	P	L	ML	PR	RG	VE	SD	38	256		         38,000	      256,000		 38,000	256,000
	1205989	Mat	PPLMPMBRGSESD 38x118xRL	PM_ASERRADERO2	1	P	P	L	MP	MB	RG	SE	SD	38	118		         38,000	      118,000		 38,000	118,000
	1205992	Mat	PPLMUPRRGVESD 21x77xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	21	77		         21,000	       77,000		 21,000	 77,000
	1205993	Mat	PPLMUPRRGSESD 21x77xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	21	77		         21,000	       77,000		 21,000	 77,000
	1205994	Mat	PPLMUPRRGVESD 21x95xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	21	95		         21,000	       95,000		 21,000	 95,000
	1205995	Mat	PPLMUPRRGVESD 21x98xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	21	98		         21,000	       98,000		 21,000	 98,000
	1205996	Mat	PPLMUPRRGVESD 21x104xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	21	104		         21,000	      104,000		 21,000	104,000
	1205998	Mat	PPLMUPRRGVESD 21x129xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	21	129		         21,000	      129,000		 21,000	129,000
	1205999	Mat	PPLMUPRRGVESD 21x148xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	21	148		         21,000	      148,000		 21,000	148,000
	1206000	Mat	PPLMUPRRGVESD 21x150xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	21	150		         21,000	      150,000		 21,000	150,000
	1206001	Mat	PPLMUPRRGVESD 21x194xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	21	194		         21,000	      194,000		 21,000	194,000
	1206002	Mat	PPLMUPRRGVESD 21x202xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	21	202		         21,000	      202,000		 21,000	202,000
	1206003	Mat	PPLMUPRRGVESD 33x95xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	33	95		         33,000	       95,000		 33,000	 95,000
	1206004	Mat	PPLMUPRRGSESD 21x95xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	21	95		         21,000	       95,000		 21,000	 95,000
	1206005	Mat	PPLMUPRRGSESD 21x98xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	21	98		         21,000	       98,000		 21,000	 98,000
	1206007	Mat	PPLMUPRRGSESD 21x104xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	21	104		         21,000	      104,000		 21,000	104,000
	1206008	Mat	PPLMUPRRGSESD 21x129xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	21	129		         21,000	      129,000		 21,000	129,000
	1206009	Mat	PPLMUPRRGSESD 21x148xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	21	148		         21,000	      148,000		 21,000	148,000
	1206010	Mat	PPLMUPRRGSESD 21x150xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	21	150		         21,000	      150,000		 21,000	150,000
	1206011	Mat	PPLMUPRRGSESD 21x194xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	21	194		         21,000	      194,000		 21,000	194,000
	1206012	Mat	PPLMUPRRGSESD 21x202xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	21	202		         21,000	      202,000		 21,000	202,000
	1206013	Mat	PPLMUPRRGSESD 33x95xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	33	95		         33,000	       95,000		 33,000	 95,000
	1206014	Mat	PPCMCSPRGVESD 82x176xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	82	176		         82,000	      176,000		 82,000	176,000
	1206015	Mat	PPCMCSPRGVESD 77x101xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	77	101		         77,000	      101,000		 77,000	101,000
	1206017	Mat	PPCMASPRGVESD 75x77xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	75	77		         75,000	       77,000		 75,000	 77,000
	1206018	Mat	PPCMASPRGSESD 75x77xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	75	77		         75,000	       77,000		 75,000	 77,000
	1206019	Mat	PPCMCSPRGVESD 75x157xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	75	157		         75,000	      157,000		 75,000	157,000
	1206021	Mat	PPCMASPRGVESD 98x98xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	98	98		         98,000	       98,000		 98,000	 98,000
	1206022	Mat	PPCMASPRGSESD 98x98xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	98	98		         98,000	       98,000		 98,000	 98,000
	1206024	Mat	PPLMUPRRGVESD 29x77xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	29	77		         29,000	       77,000		 29,000	 77,000
	1206025	Mat	PPLMUPRRGVESD 29x104xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	29	104		         29,000	      104,000		 29,000	104,000
	1206026	Mat	PPLMUPRRGVESD 29x129xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	29	129		         29,000	      129,000		 29,000	129,000
	1206027	Mat	PPLMUPRRGVESD 29x150xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	29	150		         29,000	      150,000		 29,000	150,000
	1206028	Mat	PPLMUPRRGVESD 29x202xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	VE	SD	29	202		         29,000	      202,000		 29,000	202,000
	1206029	Mat	PPCMASPRGVESD 38x148xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	38	148		         38,000	      148,000		 38,000	148,000
	1206031	Mat	PPCMCSPRGVESD 98x200xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	98	200		         98,000	      200,000		 98,000	200,000
	1206032	Mat	PPCMCSPRGVESD 76x150xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	76	150		         76,000	      150,000		 76,000	150,000
	1206036	Mat	PPCMCSPRGVESD 76x194xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	76	194		         76,000	      194,000		 76,000	194,000
	1206038	Mat	PPLMLMBRGVESD 38x135xRL	PM_ASERRADERO2	1	P	P	L	ML	MB	RG	VE	SD	38	135		         38,000	      135,000		 38,000	135,000
	1206041	Mat	PPCMCSPRGVESD 55x157xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	55	157		         55,000	      157,000		 55,000	157,000
	1206042	Mat	PPCMCSPRGVESD 84x157xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	84	157		         84,000	      157,000		 84,000	157,000
	1206043	Mat	PPCMASPRGVESD 26x157xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	26	157		         26,000	      157,000		 26,000	157,000
	1206044	Mat	PPCMASPRGSESD 26x157xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	26	157		         26,000	      157,000		 26,000	157,000
	1206046	Mat	PPCMCSPRGVESD 79x194xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	79	194		         79,000	      194,000		 79,000	194,000
	1206047	Mat	PPCMCSPRGVESD 75x246xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	75	246		         75,000	      246,000		 75,000	246,000
	1206048	Mat	PPCMASPRGVESD 38x194xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	38	194		         38,000	      194,000		 38,000	194,000
	1206049	Mat	PPCMASPRGSESD 38x194xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	38	194		         38,000	      194,000		 38,000	194,000
	1206051	Mat	PPLMLSSRGVESD 40x239xRL	PM_ASERRADERO2	1	P	P	L	ML	SS	RG	VE	SD	40	239		         40,000	      239,000		 40,000	239,000
	1206052	Mat	PPCMCSPRGVESD 55x241xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	55	241		         55,000	      241,000		 55,000	241,000
	1206053	Mat	PPCMCSPRGVESD 84x241xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	84	241		         84,000	      241,000		 84,000	241,000
	1206054	Mat	PPLMLMBRGVESD 38x239xRL	PM_ASERRADERO2	1	P	P	L	ML	MB	RG	VE	SD	38	239		         38,000	      239,000		 38,000	239,000
	1206055	Mat	PPCMCSPRGVESD 90x212xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	90	212		         90,000	      212,000		 90,000	212,000
	1206056	Mat	PPCMCSPRGVESD 49x201xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	49	201		         49,000	      201,000		 49,000	201,000
	1206057	Mat	PPCMCSPRGVESD 75x201xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	75	201		         75,000	      201,000		 75,000	201,000
	1206058	Mat	PPCMASPRGVESD 42x194xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	42	194		         42,000	      194,000		 42,000	194,000
	1206059	Mat	PPCMASPRGSESD 42x194xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	42	194		         42,000	      194,000		 42,000	194,000
	1206061	Mat	PPCMASPRGVESD 23x246xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	23	246		         23,000	      246,000		 23,000	246,000
	1206062	Mat	PPCMASPRGSESD 23x246xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	23	246		         23,000	      246,000		 23,000	246,000
	1206063	Mat	PPCMCSPRGVESD 90x148xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	90	148		         90,000	      148,000		 90,000	148,000
	1206072	Mat	PPLMUPRRGSESD 29x77xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	29	77		         29,000	       77,000		 29,000	 77,000
	1206073	Mat	PPLMUPRRGSESD 29x104xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	29	104		         29,000	      104,000		 29,000	104,000
	1206074	Mat	PPLMUPRRGSESD 29x129xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	29	129		         29,000	      129,000		 29,000	129,000
	1206075	Mat	PPLMUPRRGSESD 29x150xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	29	150		         29,000	      150,000		 29,000	150,000
	1206076	Mat	PPLMUPRRGSESD 29x202xRL	PM_ASERRADERO2	1	P	P	L	MU	PR	RG	SE	SD	29	202		         29,000	      202,000		 29,000	202,000
	1206082	Mat	PPCMASPRGSESD 38x148xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	38	148		         38,000	      148,000		 38,000	148,000
	1206084	Mat	PPCMCSPRGVESD 49x246xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	49	246		         49,000	      246,000		 49,000	246,000
	1206085	Mat	PPLMLPRRGVESD 49x150xRL	PM_ASERRADERO2	1	P	P	L	ML	PR	RG	VE	SD	49	150		         49,000	      150,000		 49,000	150,000
	1206087	Mat	PPLMLPRRGVESD 26x210xRL	PM_ASERRADERO2	1	P	P	L	ML	PR	RG	VE	SD	26	210		         26,000	      210,000		 26,000	210,000
	1206088	Mat	PPCMCSPRGVESD 59x212xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	59	212		         59,000	      212,000		 59,000	212,000
	1206092	Mat	PPCMASPRGVESD 26x104xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	VE	SD	26	104		         26,000	      104,000		 26,000	104,000
	1206093	Mat	PPCMASPRGSESD 26x104xRL	PM_ASERRADERO2	1	P	P	C	MA	SP	RG	SE	SD	26	104		         26,000	      104,000		 26,000	104,000
	1206094	Mat	PPCMCSPRGVESD 55x104xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	55	104		         55,000	      104,000		 55,000	104,000
	1206095	Mat	PPCMCSPRGVESD 84x104xRL	PM_ASERRADERO2	1	P	P	C	MC	SP	RG	VE	SD	84	104		         84,000	      104,000		 84,000	104,000
