Objeto;Denomin.;Tipo de madera;Familia;Terminación;Grado;Espesor;Ancho;Largo;CodAgrup;EspesorPPCalc;AnchoPPCalc;LargoPPCalc;RendVolCalc;CodigoPP;PrecodPP;Calidad;kerf;Denomin..1;RendGrado;Status;FamiliaPostiza;Escuadria
1515413;PTCMAAERGSEEX 2x6x10 126;C;MA;RGH;EX;38.0;145.0;3050.0;38;39;150.0;3050.0;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1515414;PTCMAAERGSEEX 2x6x12 126;C;MA;RGH;EX;38.0;145.0;3660.0;38;39;150.0;3660.0;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1515415;PTCMAAERGSEEX 2x6x14 126;C;MA;RGH;EX;38.0;145.0;4270.0;38;39;150.0;4270.0;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1515416;PTCMAAERGSEEX 2x6x16 126;C;MA;RGH;EX;38.0;145.0;4880.0;38;39;150.0;4880.0;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1515417;PTCMAAERGSEEX 2x8x7 90;C;MA;RGH;EX;38.0;195.0;2135.0;38;39;202.0;2135.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1515418;PTCMAAERGSEEX 2x8x8 90;C;MA;RGH;EX;38.0;195.0;2440.0;38;39;202.0;2440.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1515419;PTCMAAERGSEEX 2x8x10 90;C;MA;RGH;EX;38.0;195.0;3050.0;38;39;202.0;3050.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1515420;PTCMAAERGSEEX 2x8x12 90;C;MA;RGH;EX;38.0;195.0;3660.0;38;39;202.0;3660.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1515421;PTCMAAERGSEEX 2x8x14 90;C;MA;RGH;EX;38.0;195.0;4270.0;38;39;202.0;4270.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1515422;PTCMAAERGSEEX 2x8x16 90;C;MA;RGH;EX;38.0;195.0;4880.0;38;39;202.0;4880.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1515492;PTCMAAERGSEEX 2x6x8 126;C;MA;RGH;EX;38.0;152.0;2440.0;38;39;157.0;2440.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1515493;PTCMAAERGSEEX 2x6x10 126;C;MA;RGH;EX;38.0;152.0;3050.0;38;39;157.0;3050.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1515494;PTCMAAERGSEEX 2x6x12 126;C;MA;RGH;EX;38.0;152.0;3660.0;38;39;157.0;3660.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1515495;PTCMAAERGSEEX 2x6x14 126;C;MA;RGH;EX;38.0;152.0;4270.0;38;39;157.0;4270.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1515496;PTCMAAERGSEEX 2x6x16 126;C;MA;RGH;EX;38.0;152.0;4880.0;38;39;157.0;4880.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1516128;PTCMASPRGSEG1 1 1/2x6xRL (10-16);C;MA;RGH;G1;38.0;152.0;;38;39;157.0;;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1516129;PTCMASTRGSEG1 1 1/2x6xRL (10-16);C;MA;RGH;G1;38.0;152.0;;38;39;157.0;;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1516130;PTCMAENRGSEG2 1 1/2x6xRL (10-16);C;MA;RGH;G2;38.0;152.0;;38;39;157.0;;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1516131;PTCMAAERGSEEX 1 1/2x6xRL (10-16);C;MA;RGH;EX;38.0;152.0;;38;39;157.0;;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1516345;PTCMASPRGSEG1 1 1/2x4xRL;C;MA;RGH;G1;38.0;95.0;;38;39;98.0;;0.9445316588173731;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x98
1516346;PTCMASPRGSEG1 1 1/2x6xRL;C;MA;RGH;G1;38.0;145.0;;38;39;150.0;;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1516347;PTCMAENRGSEG2 1 1/2x4xRL;C;MA;RGH;G2;38.0;95.0;;38;39;98.0;;0.9445316588173731;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x98
1516348;PTCMAENRGSEG2 1 1/2x6xRL;C;MA;RGH;G2;38.0;145.0;;38;39;150.0;;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1516349;PTCMAAERGSEEX 1 1/2x4xRL;C;MA;RGH;EX;38.0;95.0;;38;39;98.0;;0.9445316588173731;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x98
1516360;PTCMAAERGSEEX 1 1/2x6xRL;C;MA;RGH;EX;38.0;145.0;;38;39;150.0;;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1517640;PTCMASTRGSEG1 38x95x2135 198;C;MA;RGH;G1;38.0;95.0;2135.0;38;39;98.0;2135.0;0.9445316588173731;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x98
1517641;PTCMASTRGSEG1 38x95x2440 198;C;MA;RGH;G1;38.0;95.0;2440.0;38;39;98.0;2440.0;0.9445316588173731;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x98
1517642;PTCMASTRGSEG1 38x95x2745 198;C;MA;RGH;G1;38.0;95.0;2745.0;38;39;98.0;2745.0;0.9445316588173731;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x98
1517643;PTCMASTRGSEG1 38x95x3050 198;C;MA;RGH;G1;38.0;95.0;3050.0;38;39;98.0;3050.0;0.9445316588173731;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x98
1517644;PTCMASTRGSEG1 38x95x3355 198;C;MA;RGH;G1;38.0;95.0;3355.0;38;39;98.0;3355.0;0.9445316588173731;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x98
1517645;PTCMASTRGSEG1 38x95x3660 198;C;MA;RGH;G1;38.0;95.0;3660.0;38;39;98.0;3660.0;0.9445316588173731;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x98
1517646;PTCMASTRGSEG1 38x95x3965 198;C;MA;RGH;G1;38.0;95.0;3965.0;38;39;98.0;3965.0;0.9445316588173731;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x98
1517647;PTCMASTRGSEG1 38x95x4270 198;C;MA;RGH;G1;38.0;95.0;4270.0;38;39;98.0;4270.0;0.9445316588173731;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x98
1517648;PTCMASTRGSEG1 38x95x4575 198;C;MA;RGH;G1;38.0;95.0;4575.0;38;39;98.0;4575.0;0.9445316588173731;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x98
1517649;PTCMASTRGSEG1 38x95x4880 198;C;MA;RGH;G1;38.0;95.0;4880.0;38;39;98.0;4880.0;0.9445316588173731;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x98
1517670;PTCMASTRGSEG1 38x125x2135 144;C;MA;RGH;G1;38.0;125.0;2135.0;38;39;129.0;2135.0;0.9441462929835023;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x129
1517671;PTCMASTRGSEG1 38x125x2440 144;C;MA;RGH;G1;38.0;125.0;2440.0;38;39;129.0;2440.0;0.9441462929835023;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x129
1517672;PTCMASTRGSEG1 38x125x2745 144;C;MA;RGH;G1;38.0;125.0;2745.0;38;39;129.0;2745.0;0.9441462929835023;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x129
1517673;PTCMASTRGSEG1 38x125x3050 144;C;MA;RGH;G1;38.0;125.0;3050.0;38;39;129.0;3050.0;0.9441462929835023;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x129
1517674;PTCMASTRGSEG1 38x125x3355 144;C;MA;RGH;G1;38.0;125.0;3355.0;38;39;129.0;3355.0;0.9441462929835023;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x129
1517675;PTCMASTRGSEG1 38x125x3660 144;C;MA;RGH;G1;38.0;125.0;3660.0;38;39;129.0;3660.0;0.9441462929835023;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x129
1517676;PTCMASTRGSEG1 38x125x3965 144;C;MA;RGH;G1;38.0;125.0;3965.0;38;39;129.0;3965.0;0.9441462929835023;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x129
1517677;PTCMASTRGSEG1 38x125x4270 144;C;MA;RGH;G1;38.0;125.0;4270.0;38;39;129.0;4270.0;0.9441462929835023;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x129
1517678;PTCMASTRGSEG1 38x125x4575 144;C;MA;RGH;G1;38.0;125.0;4575.0;38;39;129.0;4575.0;0.9441462929835023;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x129
1517679;PTCMASTRGSEG1 38x125x4880 144;C;MA;RGH;G1;38.0;125.0;4880.0;38;39;129.0;4880.0;0.9441462929835023;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x129
1517690;PTCMASTRGSEG1 38x145x2135 126;C;MA;RGH;G1;38.0;145.0;2135.0;38;39;150.0;2135.0;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1517691;PTCMASTRGSEG1 38x145x2440 126;C;MA;RGH;G1;38.0;145.0;2440.0;38;39;150.0;2440.0;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1517692;PTCMASTRGSEG1 38x145x2745 126;C;MA;RGH;G1;38.0;145.0;2745.0;38;39;150.0;2745.0;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1517693;PTCMASTRGSEG1 38x145x3050 126;C;MA;RGH;G1;38.0;145.0;3050.0;38;39;150.0;3050.0;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1517694;PTCMASTRGSEG1 38x145x3355 126;C;MA;RGH;G1;38.0;145.0;3355.0;38;39;150.0;3355.0;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1517695;PTCMASTRGSEG1 38x145x3660 126;C;MA;RGH;G1;38.0;145.0;3660.0;38;39;150.0;3660.0;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1517696;PTCMASTRGSEG1 38x145x3965 126;C;MA;RGH;G1;38.0;145.0;3965.0;38;39;150.0;3965.0;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1517697;PTCMASTRGSEG1 38x145x4270 126;C;MA;RGH;G1;38.0;145.0;4270.0;38;39;150.0;4270.0;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1517698;PTCMASTRGSEG1 38x145x4575 126;C;MA;RGH;G1;38.0;145.0;4575.0;38;39;150.0;4575.0;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1517699;PTCMASTRGSEG1 38x145x4880 126;C;MA;RGH;G1;38.0;145.0;4880.0;38;39;150.0;4880.0;0.9418803418803419;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x150
1517700;PTCMASTRGSEG1 38x152x2135 126;C;MA;RGH;G1;38.0;152.0;2135.0;38;39;157.0;2135.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1517701;PTCMASTRGSEG1 38x152x2440 126;C;MA;RGH;G1;38.0;152.0;2440.0;38;39;157.0;2440.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1517702;PTCMASTRGSEG1 38x152x2745 126;C;MA;RGH;G1;38.0;152.0;2745.0;38;39;157.0;2745.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1517703;PTCMASTRGSEG1 38x152x3050 126;C;MA;RGH;G1;38.0;152.0;3050.0;38;39;157.0;3050.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1517704;PTCMASTRGSEG1 38x152x3355 126;C;MA;RGH;G1;38.0;152.0;3355.0;38;39;157.0;3355.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1517705;PTCMASTRGSEG1 38x152x3660 126;C;MA;RGH;G1;38.0;152.0;3660.0;38;39;157.0;3660.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1517706;PTCMASTRGSEG1 38x152x3965 126;C;MA;RGH;G1;38.0;152.0;3965.0;38;39;157.0;3965.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1517707;PTCMASTRGSEG1 38x152x4270 126;C;MA;RGH;G1;38.0;152.0;4270.0;38;39;157.0;4270.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1517708;PTCMASTRGSEG1 38x152x4575 126;C;MA;RGH;G1;38.0;152.0;4575.0;38;39;157.0;4575.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1517709;PTCMASTRGSEG1 38x152x4880 126;C;MA;RGH;G1;38.0;152.0;4880.0;38;39;157.0;4880.0;0.9433284337742937;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x157
1517720;PTCMASTRGSEG1 38x195x2135 90;C;MA;RGH;G1;38.0;195.0;2135.0;38;39;202.0;2135.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1517721;PTCMASTRGSEG1 38x195x2440 90;C;MA;RGH;G1;38.0;195.0;2440.0;38;39;202.0;2440.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1517722;PTCMASTRGSEG1 38x195x2745 90;C;MA;RGH;G1;38.0;195.0;2745.0;38;39;202.0;2745.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1517723;PTCMASTRGSEG1 38x195x3050 90;C;MA;RGH;G1;38.0;195.0;3050.0;38;39;202.0;3050.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1517724;PTCMASTRGSEG1 38x195x3355 90;C;MA;RGH;G1;38.0;195.0;3355.0;38;39;202.0;3355.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1517725;PTCMASTRGSEG1 38x195x3660 90;C;MA;RGH;G1;38.0;195.0;3660.0;38;39;202.0;3660.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1517726;PTCMASTRGSEG1 38x195x3965 90;C;MA;RGH;G1;38.0;195.0;3965.0;38;39;202.0;3965.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1517727;PTCMASTRGSEG1 38x195x4270 90;C;MA;RGH;G1;38.0;195.0;4270.0;38;39;202.0;4270.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1517728;PTCMASTRGSEG1 38x195x4575 90;C;MA;RGH;G1;38.0;195.0;4575.0;38;39;202.0;4575.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1517729;PTCMASTRGSEG1 38x195x4880 90;C;MA;RGH;G1;38.0;195.0;4880.0;38;39;202.0;4880.0;0.9405940594059405;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x202
1517740;PTCMASTRGSEG1 38x100x2135 198;C;MA;RGH;G1;38.0;100.0;2135.0;38;39;104.0;2135.0;0.9368836291913215;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x104
1517741;PTCMASTRGSEG1 38x100x2440 198;C;MA;RGH;G1;38.0;100.0;2440.0;38;39;104.0;2440.0;0.9368836291913215;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x104
1517742;PTCMASTRGSEG1 38x100x2745 198;C;MA;RGH;G1;38.0;100.0;2745.0;38;39;104.0;2745.0;0.9368836291913215;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x104
1517743;PTCMASTRGSEG1 38x100x3050 198;C;MA;RGH;G1;38.0;100.0;3050.0;38;39;104.0;3050.0;0.9368836291913215;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x104
1517744;PTCMASTRGSEG1 38x100x3355 198;C;MA;RGH;G1;38.0;100.0;3355.0;38;39;104.0;3355.0;0.9368836291913215;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x104
1517745;PTCMASTRGSEG1 38x100x3660 198;C;MA;RGH;G1;38.0;100.0;3660.0;38;39;104.0;3660.0;0.9368836291913215;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x104
1517746;PTCMASTRGSEG1 38x100x3965 198;C;MA;RGH;G1;38.0;100.0;3965.0;38;39;104.0;3965.0;0.9368836291913215;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x104
1517747;PTCMASTRGSEG1 38x100x4270 198;C;MA;RGH;G1;38.0;100.0;4270.0;38;39;104.0;4270.0;0.9368836291913215;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x104
1517748;PTCMASTRGSEG1 38x100x4575 198;C;MA;RGH;G1;38.0;100.0;4575.0;38;39;104.0;4575.0;0.9368836291913215;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x104
1517749;PTCMASTRGSEG1 38x100x4880 198;C;MA;RGH;G1;38.0;100.0;4880.0;38;39;104.0;4880.0;0.9368836291913215;MA39;MA39;Standard;;STD 38xRWxRL;0.8918;True;MA;MA 39x104
1519962;PTCMASTRGSEG1 3/4x4x8 407;C;MA;RGH;G1;18.0;95.0;2440.0;18;19;98.0;2440.0;0.9183673469387755;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x98
1519963;PTCMASTRGSEG1 3/4x4x10 407;C;MA;RGH;G1;18.0;95.0;3050.0;18;19;98.0;3050.0;0.9183673469387755;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x98
1519964;PTCMASTRGSEG1 3/4x4x12 407;C;MA;RGH;G1;18.0;95.0;3660.0;18;19;98.0;3660.0;0.9183673469387755;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x98
1519965;PTCMASTRGSEG1 3/4x4x14 407;C;MA;RGH;G1;18.0;95.0;4270.0;18;19;98.0;4270.0;0.9183673469387755;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x98
1519966;PTCMASTRGSEG1 3/4x4x16 407;C;MA;RGH;G1;18.0;95.0;4880.0;18;19;98.0;4880.0;0.9183673469387755;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x98
1519967;PTCMAAERGSEEX 3/4x4x8 407;C;MA;RGH;EX;18.0;95.0;2440.0;18;19;98.0;2440.0;0.9183673469387755;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x98
1519968;PTCMAAERGSEEX 3/4x4x10 407;C;MA;RGH;EX;18.0;95.0;3050.0;18;19;98.0;3050.0;0.9183673469387755;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x98
1519969;PTCMAAERGSEEX 3/4x4x12 407;C;MA;RGH;EX;18.0;95.0;3660.0;18;19;98.0;3660.0;0.9183673469387755;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x98
1519990;PTCMAAERGSEEX 3/4x4x14 407;C;MA;RGH;EX;18.0;95.0;4270.0;18;19;98.0;4270.0;0.9183673469387755;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x98
1519991;PTCMAAERGSEEX 3/4x4x16 407;C;MA;RGH;EX;18.0;95.0;4880.0;18;19;98.0;4880.0;0.9183673469387755;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x98
1519992;PTCMASTRGSEG1 3/4x6x8 259;C;MA;RGH;G1;18.0;145.0;2440.0;18;19;150.0;2440.0;0.9157894736842105;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x150
1519993;PTCMASTRGSEG1 3/4x6x10 259;C;MA;RGH;G1;18.0;145.0;3050.0;18;19;150.0;3050.0;0.9157894736842105;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x150
1519994;PTCMASTRGSEG1 3/4x6x12 259;C;MA;RGH;G1;18.0;145.0;3660.0;18;19;150.0;3660.0;0.9157894736842105;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x150
1519995;PTCMASTRGSEG1 3/4x6x14 259;C;MA;RGH;G1;18.0;145.0;4270.0;18;19;150.0;4270.0;0.9157894736842105;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x150
1519996;PTCMASTRGSEG1 3/4x6x16 259;C;MA;RGH;G1;18.0;145.0;4880.0;18;19;150.0;4880.0;0.9157894736842105;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x150
1519997;PTCMAAERGSEEX 3/4x6x8 259;C;MA;RGH;EX;18.0;145.0;2440.0;18;19;150.0;2440.0;0.9157894736842105;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x150
1519998;PTCMAAERGSEEX 3/4x6x10 259;C;MA;RGH;EX;18.0;145.0;3050.0;18;19;150.0;3050.0;0.9157894736842105;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x150
1519999;PTCMAAERGSEEX 3/4x6x12 259;C;MA;RGH;EX;18.0;145.0;3660.0;18;19;150.0;3660.0;0.9157894736842105;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x150
1520000;PTCMAAERGSEEX 3/4x6x14 259;C;MA;RGH;EX;18.0;145.0;4270.0;18;19;150.0;4270.0;0.9157894736842105;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x150
1520001;PTCMAAERGSEEX 3/4x6x16 259;C;MA;RGH;EX;18.0;145.0;4880.0;18;19;150.0;4880.0;0.9157894736842105;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x150
1520002;PTCMASTRGSEG1 3/4x8x8 185;C;MA;RGH;G1;18.0;195.0;2440.0;18;19;202.0;2440.0;0.914538822303283;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x202
1520003;PTCMASTRGSEG1 3/4x8x10 185;C;MA;RGH;G1;18.0;195.0;3050.0;18;19;202.0;3050.0;0.914538822303283;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x202
1520004;PTCMASTRGSEG1 3/4x8x12 185;C;MA;RGH;G1;18.0;195.0;3660.0;18;19;202.0;3660.0;0.914538822303283;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x202
1520005;PTCMASTRGSEG1 3/4x8x14 185;C;MA;RGH;G1;18.0;195.0;4270.0;18;19;202.0;4270.0;0.914538822303283;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x202
1520006;PTCMASTRGSEG1 3/4x8x16 185;C;MA;RGH;G1;18.0;195.0;4880.0;18;19;202.0;4880.0;0.914538822303283;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x202
1520007;PTCMAAERGSEEX 3/4x8x8 185;C;MA;RGH;EX;18.0;195.0;2440.0;18;19;202.0;2440.0;0.914538822303283;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x202
1520008;PTCMAAERGSEEX 3/4x8x10 185;C;MA;RGH;EX;18.0;195.0;3050.0;18;19;202.0;3050.0;0.914538822303283;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x202
1520009;PTCMAAERGSEEX 3/4x8x12 185;C;MA;RGH;EX;18.0;195.0;3660.0;18;19;202.0;3660.0;0.914538822303283;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x202
1520010;PTCMAAERGSEEX 3/4x8x14 185;C;MA;RGH;EX;18.0;195.0;4270.0;18;19;202.0;4270.0;0.914538822303283;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x202
1520011;PTCMAAERGSEEX 3/4x8x16 185;C;MA;RGH;EX;18.0;195.0;4880.0;18;19;202.0;4880.0;0.914538822303283;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x202
1520021;PTCMASTRGSEG1 3/4x4x8 407;C;MA;RGH;G1;18.0;100.0;2440.0;18;19;104.0;2440.0;0.9109311740890689;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x104
1520022;PTCMASTRGSEG1 3/4x4x10 407;C;MA;RGH;G1;18.0;100.0;3050.0;18;19;104.0;3050.0;0.9109311740890689;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x104
1520023;PTCMASTRGSEG1 3/4x4x12 407;C;MA;RGH;G1;18.0;100.0;3660.0;18;19;104.0;3660.0;0.9109311740890689;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x104
1520025;PTCMASTRGSEG1 3/4x4x14 407;C;MA;RGH;G1;18.0;100.0;4270.0;18;19;104.0;4270.0;0.9109311740890689;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x104
1520027;PTCMAAERGSEEX 3/4x4x8 370;C;MA;RGH;EX;18.0;100.0;2440.0;18;19;104.0;2440.0;0.9109311740890689;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x104
1520028;PTCMAAERGSEEX 3/4x4x10 370;C;MA;RGH;EX;18.0;100.0;3050.0;18;19;104.0;3050.0;0.9109311740890689;MA19;MA19;Standard;;STD 18xRWxRL;0.8918;True;MA;MA 19x104
